"x","y","occ"
-1904207.73345173,-2951561.86965,0
1211028.33590602,-2480853.12290639,0
1313728.42610463,-4201079.63373306,0
89885.6845712253,-2275452.94250917,0
-55606.1098768013,-3396595.59384397,0
-1005581.94421392,-2951561.86965,0
1262378.38100532,-3037145.27814884,0
1288053.40355497,-3901537.70398712,0
1690295.42349952,-3636229.13764072,0
-474964.811521113,-3268220.48109571,0
-1176748.76121159,-3388037.25299408,0
851578.020210894,-4021354.47588549,0
184027.433919948,-3773162.59123886,0
295285.864968439,-2763278.37095256,0
-1347915.57820927,-3644787.4784906,0
1656062.06009998,-3362362.23044443,0
945719.769559617,-2095727.78466161,0
-543431.538320185,-3533529.04744211,0
1407870.17545335,-3430828.9572435,0
-252447.949424131,-1702044.10556695,0
-962790.239964497,-2694811.64415349,0
372310.932617395,-3550645.72914188,0
1202469.99505613,-4115496.22523422,0
-825856.786366354,-3345245.54874466,0
-1844299.34750254,-2703369.98500337,0
1484895.2431023,-2925886.84710035,0
-1356473.91905916,-3199753.75429664,0
-723156.696167747,-2891653.48370082,0
1484895.2431023,-3850187.65888782,0
-851531.808916006,-3507854.02489246,0
1544803.62905149,-2609228.23565465,0
-637573.287668908,-2429503.07780709,0
-714598.355317863,-2121402.80721126,0
-629014.946819024,-1847535.90001498,0
-620456.60596914,-3131287.02749757,0
945719.769559617,-2352478.01015813,0
526361.067915305,-4038471.15758526,0
-1638899.16710533,-3713254.20528967,0
-218214.586024596,-1941677.6493637,0
-1424940.64585823,-3773162.59123886,0
1664620.40094987,-3037145.27814884,0
526361.067915305,-2669136.62160383,0
1074094.88230788,-4320896.40563143,0
-637573.287668908,-3336687.20789478,0
1031303.17805846,-3567762.41084165,0
1835787.21794754,-3430828.9572435,0
320960.887518091,-3430828.9572435,0
-997023.603364032,-2035819.39871243,0
954278.110409501,-1736277.46896649,0
1570478.65160114,-3533529.04744211,0
-654689.969368675,-1967352.67191335,0
-158306.200075408,-2660578.28075395,0
988511.473809037,-2960120.21049989,0
1724528.78689905,-2968678.55134977,0
-945673.558264729,-2412386.39610732,0
-765948.400417166,-2592111.55395488,0
1390753.49375358,-2309686.30590871,0
971394.792109269,-2035819.39871243,0
1339403.44865428,-2326802.98760848,0
868694.701910662,-3601995.77424118,0
1442103.53885288,-3636229.13764072,0
748877.930012287,-2626344.91735442,0
-89839.4732763369,-2181311.19316045,0
-1501965.71350718,-2540761.50885558,0
1373636.81205381,-3764604.25038898,0
1065536.54145799,-4338013.0873312,0
1048419.85975822,-4954213.62852284,0
-1707365.8939044,-2617786.57650453,0
569152.772164725,-2891653.48370082,0
1185353.31335637,-3593437.4333913,0
1579036.99245103,-3191195.41344675,0
132677.388820645,-3388037.25299408,0
603386.13556426,-3302453.84449524,0
1296611.74440486,-4201079.63373306,0
552036.090464957,-2660578.28075395,0
1758762.15029859,-3097053.66409803,0
-380823.06217239,-2977236.89219966,0
-1459174.00925776,-3773162.59123886,0
-1014140.2850638,-2138519.48891103,0
-1082607.01186287,-2908770.16540058,0
-106956.154976105,-1565110.65196881,0
1159678.29080672,-3841629.31803793,0
-166864.540925292,-1607902.35621823,0
380869.273467279,-2198427.87486022,0
843019.67936101,-3105612.00494791,0
-680364.991918327,-3071378.64154838,0
-295239.653673551,-2831745.09775163,0
-1048373.64846334,-2215544.55655999,0
-1835741.00665266,-2583553.213105,0
1536245.28820161,-3020028.59644908,0
-415056.425571926,-3071378.64154838,0
774552.952561939,-3422270.61639362,0
1553361.96990138,-2540761.50885558,0
-1621782.48540556,-2583553.213105,0
1690295.42349952,-3550645.72914188,0
-731715.037017631,-2908770.16540058,0
-1082607.01186287,-3738929.22783932,0
-423614.76642181,-3139845.36834745,0
1134003.26825706,-2583553.213105,0
-1279448.8514102,-3191195.41344675,0
-1553315.75860649,-3345245.54874466,0
-697481.673618095,-1830419.21831521,0
911486.406160082,-2848861.7794514,0
21418.957772154,-1693485.76471707,0
1484895.2431023,-3507854.02489246,0
-1031256.96676357,-2232661.23825976,0
-2015466.16450022,-3174078.73174699,0
-688923.332768211,-2797511.73435209,0
1424986.85715312,-3233987.11769617,0
-1185307.10206148,-2857420.12030128,0
-646131.628518792,-3105612.00494791,0
115560.707120877,-1796185.85491568,0
1014186.49635869,-3302453.84449524,0
1211028.33590602,-3978562.77163607,0
-1536199.07690672,-3927212.72653677,0
885811.38361043,-4320896.40563143,0
611944.476414144,-2729045.00755302,0
1561920.31075126,-3447945.63894327,0
1108328.24570741,-4286663.0422319,0
-860090.14976589,-3054261.95984861,0
1211028.33590602,-2831745.09775163,0
-1065490.3301631,-3353803.88959455,0
363752.591767511,-3353803.88959455,0
1014186.49635869,-2386711.37355767,0
1296611.74440486,-2609228.23565465,0
1450661.87970277,-3978562.77163607,0
209702.4564696,-2592111.55395488,0
-1707365.8939044,-3362362.23044443,0
-1253773.82886055,-3216870.43599641,0
954278.110409501,-1933119.30851382,0
-1827182.66580277,-3156962.05004722,0
201144.115619716,-2284011.28335906,0
1459220.22055265,-3841629.31803793,0
423660.977716698,-2189869.53401034,0
261052.501568904,-2583553.213105,0
1484895.2431023,-3482179.00234281,0
-1031256.96676357,-2095727.78466161,0
-842973.468066122,-3388037.25299408,0
-1168190.42036171,-3345245.54874466,0
-363706.380472622,-1873210.92256463,0
-132631.177525757,-2917328.50625047,0
706086.225762867,-3524970.70659223,0
1630387.03755033,-3738929.22783932,0
-1416382.30500834,-2857420.12030128,0
-72722.7915765691,-2711928.32585325,0
-928556.876564961,-2189869.53401034,0
706086.225762867,-3259662.14024583,0
-1151073.73866194,-3482179.00234281,0
902928.065310198,-3567762.41084165,0
534919.408765189,-3516412.36574234,0
-740273.377867515,-2609228.23565465,0
-201097.904324828,-3524970.70659223,0
800227.975111591,-3482179.00234281,0
834461.338511126,-4064146.18013491,0
-1801507.64325312,-3259662.14024583,0
-791623.422966818,-2224102.89740987,0
-338031.357922971,-2172752.85231057,0
500686.045365653,-3345245.54874466,0
1125444.92740718,-3122728.68664768,0
577711.113014609,-3901537.70398712,0
1339403.44865428,-2737603.34840291,0
-680364.991918327,-3285337.16279548,0
937161.428709733,-3285337.16279548,0
-98397.8141262209,-3242545.45854606,0
149794.070520413,-2480853.12290639,0
1056978.20060811,-4021354.47588549,0
449336.00026635,-2412386.39610732,0
-928556.876564961,-3054261.95984861,0
21418.957772154,-1907444.28596417,0
1681737.08264963,-3105612.00494791,0
868694.701910662,-3199753.75429664,0
-1056931.98931322,-3747487.56868921,0
-637573.287668908,-3584879.09254141,0
-1741599.25730393,-3097053.66409803,0
440777.659416466,-2780395.05265233,0
-320914.676223203,-3105612.00494791,0
-1450615.66840788,-2395269.71440755,0
-1219540.46546101,-3319570.52619501,0
-997023.603364032,-1924560.96766393,0
278169.183268672,-2147077.82976092,0
1176794.97250648,-3465062.32064304,0
1553361.96990138,-2626344.91735442,0
175469.093070065,-1787627.51406579,0
252494.16071902,-2095727.78466161,0
-594781.583419488,-3293895.50364536,0
-1767274.27985358,-3447945.63894327,0
1211028.33590602,-4252429.67883236,0
-885765.172315541,-1933119.30851382,0
714644.566612751,-2438061.41865697,0
962836.451259385,-4842955.19747435,0
-1596107.46285591,-3627670.79679083,0
-218214.586024596,-2386711.37355767,0
-1125398.71611229,-3405153.93469385,0
-894323.513165425,-2292569.62420894,0
-201097.904324828,-3353803.88959455,0
1211028.33590602,-1941677.6493637,0
-500639.834070765,-2326802.98760848,0
1185353.31335637,-4312338.06478155,0
954278.110409501,-4286663.0422319,0
902928.065310198,-2138519.48891103,0
-303797.994523435,-1881769.26341451,0
-492081.493220881,-2994353.57389942,0
945719.769559617,-3781720.93208874,0
-226772.92687448,-2258336.26080941,0
-1544757.4177566,-3319570.52619501,0
-817298.44551647,-2446619.75950685,0
1544803.62905149,-3833070.97718805,0
312402.546668207,-3174078.73174699,0
235377.479019252,-3413712.27554374,0
-1698807.55305451,-3302453.84449524,0
-4256.06477749776,-1479527.24346997,0
-611898.265119256,-2155636.1706108,0
1108328.24570741,-3978562.77163607,0
-1681690.87135475,-3910096.044837,0
1775878.83199836,-3165520.3908971,0
1082653.22315776,-4089821.20268457,0
115560.707120877,-3097053.66409803,0
-1587549.12200602,-3045703.61899873,0
432219.318566582,-3584879.09254141,0
1561920.31075126,-3114170.3457978,0
706086.225762867,-2309686.30590871,0
-1365032.25990904,-2763278.37095256,0
55652.3211716897,-3687579.18274002,0
-406498.084722042,-3182637.07259687,0
89885.6845712253,-1941677.6493637,0
1193911.65420625,-4346571.42818108,0
355194.250917627,-2155636.1706108,0
1022744.83720857,-3764604.25038898,0
115560.707120877,-2865978.46115116,0
-466406.470671229,-2806070.07520198,0
-1835741.00665266,-2540761.50885558,0
-1039815.30761345,-3251103.79939594,0
1390753.49375358,-2711928.32585325,0
1048419.85975822,-4945655.28767296,0
149794.070520413,-2044377.73956231,0
-363706.380472622,-2369594.6918579,0
-1510524.05435707,-3910096.044837,0
-1159632.07951183,-3850187.65888782,0
329519.228367975,-2960120.21049989,0
1561920.31075126,-2865978.46115116,0
-1681690.87135475,-3370920.57129432,0
-919998.535715077,-3028586.93729896,0
252494.16071902,-2189869.53401034,0
-397939.743872158,-1556552.31111893,0
-543431.538320185,-3020028.59644908,0
740319.589162403,-3490737.34319269,0
860136.361060778,-3653345.81934049,0
-278122.971973783,-3422270.61639362,0
-834415.127216238,-2309686.30590871,0
1065536.54145799,-2258336.26080941,0
201144.115619716,-3661904.16019037,0
-774506.74126705,-2044377.73956231,0
1014186.49635869,-3276778.82194559,0
1116886.5865573,-3815954.29548828,0
-902881.854015309,-3627670.79679083,0
1056978.20060811,-3696137.52358991,0
-1741599.25730393,-2806070.07520198,0
-38489.4281770334,-2121402.80721126,0
-723156.696167747,-3533529.04744211,0
1279495.06270509,-3935771.06738665,0
1091211.56400764,-3704695.86443979,0
-1151073.73866194,-2284011.28335906,0
-706040.014467979,-1796185.85491568,0
-1698807.55305451,-3756045.90953909,0
-252447.949424131,-3550645.72914188,0
38535.6394719218,-1702044.10556695,0
1202469.99505613,-3661904.16019037,0
1399311.83460346,-3370920.57129432,0
552036.090464957,-4089821.20268457,0
-1784390.96155335,-3328128.8670449,0
-1270890.51056032,-3156962.05004722,0
457894.341116234,-2960120.21049989,0
303844.205818323,-2497969.80460616,0
1065536.54145799,-4954213.62852284,0
1467778.56140254,-4021354.47588549,0
-201097.904324828,-1821860.87746533,0
509244.386215537,-3696137.52358991,0
1228145.01760579,-2241219.57910964,0
680411.203213216,-3165520.3908971,0
-1382148.94160881,-3533529.04744211,0
-765948.400417166,-1659252.40131753,0
1296611.74440486,-3447945.63894327,0
680411.203213216,-2386711.37355767,0
920044.747009965,-3482179.00234281,0
492127.70451577,-2797511.73435209,0
-1099723.69356264,-2925886.84710035,0
-1733040.91645405,-2686253.3033036,0
89885.6845712253,-2181311.19316045,0
1493453.58395219,-3088495.32324815,0
1442103.53885288,-4089821.20268457,0
397985.955167046,-2121402.80721126,0
1587595.33330091,-3276778.82194559,0
1365078.47120393,-2515086.48630592,0
757436.270862171,-3636229.13764072,0
-1553315.75860649,-4012796.13503561,0
184027.433919948,-1582227.33366858,0
209702.4564696,-3259662.14024583,0
971394.792109269,-3191195.41344675,0
-1356473.91905916,-3311012.18534513,0
1313728.42610463,-4252429.67883236,0
-945673.558264729,-2266894.60165929,0
1510570.26565196,-3901537.70398712,0
-646131.628518792,-1727719.1281166,0
1202469.99505613,-4680346.72132656,0
423660.977716698,-2061494.42126208,0
55652.3211716897,-2027261.05786254,0
-774506.74126705,-2754720.03010267,0
1604712.01500068,-3413712.27554374,0
723202.907462635,-2788953.39350221,0
-1185307.10206148,-2574994.87225511,0
-971348.58081438,-2660578.28075395,0
1390753.49375358,-3079936.98239826,0
-765948.400417166,-3636229.13764072,0
-1835741.00665266,-3131287.02749757,0
-1236657.14716078,-3328128.8670449,0
-175422.881775176,-3601995.77424118,0
731761.248312519,-3148403.70919733,0
1698853.7643494,-3790279.27293863,0
-851531.808916006,-1796185.85491568,0
-1031256.96676357,-3233987.11769617,0
1236703.35845567,-2600669.89480476,0
141235.729670529,-2626344.91735442,0
329519.228367975,-3713254.20528967,0
1022744.83720857,-2814628.41605186,0
-12814.4056273817,-3208312.09514652,0
-320914.676223203,-2677694.96245372,0
-1125398.71611229,-2960120.21049989,0
252494.16071902,-3293895.50364536,0
1673178.74179975,-3233987.11769617,0
-1647457.50795521,-2438061.41865697,0
731761.248312519,-3216870.43599641,0
-432173.107271694,-3311012.18534513,0
457894.341116234,-2155636.1706108,0
-654689.969368675,-1864652.58171475,0
64210.6620215736,-1933119.30851382,0
-577664.90171972,-2515086.48630592,0
-1151073.73866194,-3285337.16279548,0
-1664574.18965498,-3037145.27814884,0
-1296565.53310997,-3439387.29809339,0
-1664574.18965498,-3456503.97979316,0
1390753.49375358,-3071378.64154838,0
1784437.17284824,-3225428.77684629,0
124119.047970761,-3148403.70919733,0
1185353.31335637,-3704695.86443979,0
1159678.29080672,-1770510.83236602,0
295285.864968439,-3045703.61899873,0
1159678.29080672,-3456503.97979316,0
-919998.535715077,-2352478.01015813,0
201144.115619716,-1941677.6493637,0
-1253773.82886055,-2172752.85231057,0
21418.957772154,-2908770.16540058,0
-1193865.44291136,-3764604.25038898,0
-295239.653673551,-1607902.35621823,0
-483523.152370997,-3191195.41344675,0
-1733040.91645405,-3302453.84449524,0
937161.428709733,-3311012.18534513,0
312402.546668207,-3062820.3006985,0
-611898.265119256,-2566436.53140523,0
55652.3211716897,-2395269.71440755,0
-1005581.94421392,-3465062.32064304,0
-569106.560869836,-2335361.32845836,0
-261006.290274015,-3388037.25299408,0
-47047.7690269173,-3182637.07259687,0
757436.270862171,-2609228.23565465,0
-902881.854015309,-2232661.23825976,0
-1296565.53310997,-2968678.55134977,0
-1151073.73866194,-2746161.68925279,0
-569106.560869836,-1950235.99021359,0
492127.70451577,-2977236.89219966,0
295285.864968439,-2891653.48370082,0
-902881.854015309,-1933119.30851382,0
-1921324.4151515,-3156962.05004722,0
671852.862363332,-2968678.55134977,0
1031303.17805846,-2078611.10296184,0
-543431.538320185,-2138519.48891103,0
-72722.7915765691,-2643461.59905418,0
-919998.535715077,-3593437.4333913,0
-115514.495825989,-2977236.89219966,0
1039861.51890834,-2052936.08041219,0
-1151073.73866194,-2994353.57389942,0
-954231.899114613,-3815954.29548828,0
-1330798.89650951,-3156962.05004722,0
-543431.538320185,-2917328.50625047,0
808786.315961474,-4021354.47588549,0
1519128.60650184,-3944329.40823654,0
843019.67936101,-1856094.24086486,0
-543431.538320185,-2095727.78466161,0
-1741599.25730393,-3002911.91474931,0
-671806.651068443,-3114170.3457978,0
-2041141.18704987,-2917328.50625047,0
-346589.698772854,-1625019.037918,0
406544.29601693,-3097053.66409803,0
1236703.35845567,-3978562.77163607,0
-569106.560869836,-2352478.01015813,0
-1733040.91645405,-2506528.14545604,0
894369.724460314,-2788953.39350221,0
21418.957772154,-2403828.05525743,0
-569106.560869836,-2968678.55134977,0
1365078.47120393,-3593437.4333913,0
175469.093070065,-3593437.4333913,0
-346589.698772854,-2848861.7794514,0
-1484849.03180742,-3713254.20528967,0
1082653.22315776,-3567762.41084165,0
1493453.58395219,-3601995.77424118,0
-500639.834070765,-3328128.8670449,0
175469.093070065,-2754720.03010267,0
-1673132.53050486,-3473620.66149292,0
1142561.60910695,-1975911.01276324,0
-1527640.73605684,-2788953.39350221,0
-680364.991918327,-2335361.32845836,0
175469.093070065,-3790279.27293863,0
-132631.177525757,-3422270.61639362,0
-877206.831465657,-2010144.37616277,0
1288053.40355497,-2309686.30590871,0
-748831.718717399,-1753394.15066626,0
928603.087859849,-3062820.3006985,0
1082653.22315776,-4372246.45073073,0
-1262332.16971043,-2754720.03010267,0
1570478.65160114,-2746161.68925279,0
1442103.53885288,-4064146.18013491,0
1245261.69930555,-2275452.94250917,0
-1690249.21220463,-3670462.50104025,0
346635.910067743,-3507854.02489246,0
-183981.22262506,-2771836.71180244,0
-55606.1098768013,-1958794.33106347,0
945719.769559617,-3276778.82194559,0
89885.6845712253,-1838977.5591651,0
1442103.53885288,-2438061.41865697,0
338077.569217859,-3961446.08993631,0
406544.29601693,-2095727.78466161,0
-149747.859225524,-1616460.69706811,0
-55606.1098768013,-1753394.15066626,0
851578.020210894,-3242545.45854606,0
-894323.513165425,-1898885.94511428,0
-851531.808916006,-3336687.20789478,0
-440731.448121578,-3028586.93729896,0
731761.248312519,-2549319.84970546,0
877253.042760546,-4295221.38308178,0
303844.205818323,-3105612.00494791,0
962836.451259385,-2592111.55395488,0
1039861.51890834,-2677694.96245372,0
1416428.51630323,-3182637.07259687,0
1116886.5865573,-4115496.22523422,0
-1741599.25730393,-3473620.66149292,0
29977.2986220379,-3490737.34319269,0
971394.792109269,-3208312.09514652,0
492127.70451577,-1993027.69446301,0
64210.6620215736,-3627670.79679083,0
-1638899.16710533,-3396595.59384397,0
526361.067915305,-2908770.16540058,0
-372264.721322506,-3379478.9121442,0
791669.634261707,-4269546.36053213,0
1330845.10780439,-3550645.72914188,0
1048419.85975822,-3944329.40823654,0
158352.411370297,-2925886.84710035,0
1476336.90225242,-2532203.16800569,0
-218214.586024596,-3482179.00234281,0
-868648.490615773,-3071378.64154838,0
-303797.994523435,-1813302.53661544,0
47093.9803218057,-3653345.81934049,0
-38489.4281770334,-3268220.48109571,0
243935.819869136,-3396595.59384397,0
-1621782.48540556,-3875862.68143747,0
1228145.01760579,-2848861.7794514,0
885811.38361043,-2155636.1706108,0
-355148.039622738,-2943003.52880012,0
-1561874.09945637,-3336687.20789478,0
1228145.01760579,-3054261.95984861,0
1211028.33590602,-1967352.67191335,0
-192539.563474944,-2198427.87486022,0
-714598.355317863,-2078611.10296184,0
1390753.49375358,-2754720.03010267,0
-12814.4056273817,-2061494.42126208,0
38535.6394719218,-3079936.98239826,0
-397939.743872158,-2788953.39350221,0
-2049699.52789975,-2943003.52880012,0
372310.932617395,-3679020.84189014,0
-629014.946819024,-2908770.16540058,0
141235.729670529,-2027261.05786254,0
1074094.88230788,-2925886.84710035,0
868694.701910662,-3841629.31803793,0
962836.451259385,-3293895.50364536,0
-877206.831465657,-2155636.1706108,0
-868648.490615773,-3182637.07259687,0
466452.681966118,-1975911.01276324,0
731761.248312519,-4021354.47588549,0
1279495.06270509,-2848861.7794514,0
-611898.265119256,-1958794.33106347,0
1099769.90485753,-3268220.48109571,0
-1142515.39781206,-3764604.25038898,0
363752.591767511,-1975911.01276324,0
1305170.08525474,-2403828.05525743,0
1176794.97250648,-2035819.39871243,0
1108328.24570741,-4269546.36053213,0
603386.13556426,-2463736.44120662,0
757436.270862171,-2874536.80200105,0
586269.453864493,-2378153.03270778,0
-440731.448121578,-3293895.50364536,0
-440731.448121578,-2335361.32845836,0
937161.428709733,-2883095.14285093,0
-1236657.14716078,-2403828.05525743,0
406544.29601693,-2052936.08041219,0
-534873.197470301,-2027261.05786254,0
-765948.400417166,-2181311.19316045,0
-4256.06477749776,-1941677.6493637,0
-415056.425571926,-3516412.36574234,0
1279495.06270509,-2369594.6918579,0
-962790.239964497,-3610554.11509107,0
475011.022816002,-3396595.59384397,0
1296611.74440486,-3644787.4784906,0
-1270890.51056032,-2600669.89480476,0
1510570.26565196,-2925886.84710035,0
209702.4564696,-2206986.2157101,0
1005628.1555088,-1453852.22092032,0
1185353.31335637,-3242545.45854606,0
-663248.31021856,-2224102.89740987,0
115560.707120877,-2463736.44120662,0
-261006.290274015,-3533529.04744211,0
1450661.87970277,-2506528.14545604,0
-1365032.25990904,-2472294.7820565,0
1211028.33590602,-1770510.83236602,0
175469.093070065,-3105612.00494791,0
1305170.08525474,-2711928.32585325,0
-372264.721322506,-2506528.14545604,0
594827.794714376,-4286663.0422319,0
320960.887518091,-2643461.59905418,0
1151119.94995683,-2318244.64675859,0
1424986.85715312,-2549319.84970546,0
1159678.29080672,-2061494.42126208,0
243935.819869136,-2814628.41605186,0
1074094.88230788,-2446619.75950685,0
1142561.60910695,-2754720.03010267,0
492127.70451577,-2574994.87225511,0
997069.814658921,-3430828.9572435,0
-483523.152370997,-1890327.6042644,0
-509198.174920649,-2626344.91735442,0
-397939.743872158,-1565110.65196881,0
492127.70451577,-2044377.73956231,0
654736.180663564,-2960120.21049989,0
29977.2986220379,-1993027.69446301,0
449336.00026635,-2763278.37095256,0
1176794.97250648,-3533529.04744211,0
-432173.107271694,-2763278.37095256,0
-817298.44551647,-1916002.62681405,0
1407870.17545335,-2908770.16540058,0
64210.6620215736,-2352478.01015813,0
475011.022816002,-3824512.63633816,0
1048419.85975822,-2035819.39871243,0
1091211.56400764,-2172752.85231057,0
-1168190.42036171,-3156962.05004722,0
1827228.87709766,-3362362.23044443,0
-98397.8141262209,-2634903.2582043,0
-423614.76642181,-2754720.03010267,0
406544.29601693,-2634903.2582043,0
-1116840.37526241,-2335361.32845836,0
158352.411370297,-2489411.46375627,0
415102.636866814,-3644787.4784906,0
-1690249.21220463,-2840303.43860151,0
1099769.90485753,-2865978.46115116,0
-346589.698772854,-2412386.39610732,0
509244.386215537,-2883095.14285093,0
979953.132959153,-4081262.86183468,0
680411.203213216,-3465062.32064304,0
-509198.174920649,-2540761.50885558,0
877253.042760546,-3122728.68664768,0
-594781.583419488,-3037145.27814884,0
800227.975111591,-2343919.66930825,0
-654689.969368675,-3507854.02489246,0
406544.29601693,-3584879.09254141,0
-1202423.78376125,-2189869.53401034,0
192585.774769832,-1556552.31111893,0
1245261.69930555,-3798837.61378851,0
714644.566612751,-2497969.80460616,0
962836.451259385,-2617786.57650453,0
-1955557.77855103,-2857420.12030128,0
1168236.6316566,-2925886.84710035,0
-363706.380472622,-1830419.21831521,0
997069.814658921,-3319570.52619501,0
1065536.54145799,-3422270.61639362,0
243935.819869136,-1796185.85491568,0
-997023.603364032,-3353803.88959455,0
-1587549.12200602,-2857420.12030128,0
1758762.15029859,-3704695.86443979,0
-1399265.62330858,-3559204.06999176,0
-1544757.4177566,-3918654.38568689,0
765994.611712055,-4012796.13503561,0
-860090.14976589,-3182637.07259687,0
1835787.21794754,-3370920.57129432,0
-1750157.59815382,-2711928.32585325,0
1467778.56140254,-3054261.95984861,0
629061.158113912,-4021354.47588549,0
1193911.65420625,-4158287.92948364,0
-1647457.50795521,-2583553.213105,0
1193911.65420625,-2703369.98500337,0
-1750157.59815382,-3550645.72914188,0
-2006907.82365033,-2874536.80200105,0
885811.38361043,-1804744.19576556,0
594827.794714376,-3233987.11769617,0
286727.524118555,-2515086.48630592,0
312402.546668207,-3131287.02749757,0
817344.656811358,-4038471.15758526,0
124119.047970761,-1950235.99021359,0
-1681690.87135475,-2831745.09775163,0
-372264.721322506,-2061494.42126208,0
-1082607.01186287,-2284011.28335906,0
-688923.332768211,-3473620.66149292,0
-149747.859225524,-2720486.66670314,0
-1519082.39520695,-2660578.28075395,0
-1074048.67101299,-2891653.48370082,0
-663248.31021856,-2540761.50885558,0
12860.6169222701,-1719160.78726672,0
-714598.355317863,-2301127.96505883,0
1048419.85975822,-2198427.87486022,0
-201097.904324828,-2788953.39350221,0
637619.498963796,-2326802.98760848,0
-1510524.05435707,-3807395.9546384,0
-141189.51837564,-3311012.18534513,0
988511.473809037,-3850187.65888782,0
-4256.06477749776,-2788953.39350221,0
-1476290.69095753,-2917328.50625047,0
-89839.4732763369,-3601995.77424118,0
885811.38361043,-3721812.54613956,0
-1099723.69356264,-3524970.70659223,0
-1347915.57820927,-3935771.06738665,0
-1416382.30500834,-3764604.25038898,0
-235331.267724364,-2634903.2582043,0
-800181.763816702,-1898885.94511428,0
706086.225762867,-2669136.62160383,0
885811.38361043,-1967352.67191335,0
-680364.991918327,-2626344.91735442,0
979953.132959153,-2694811.64415349,0
-1228098.8063109,-2703369.98500337,0
1056978.20060811,-3892979.36313724,0
-338031.357922971,-1804744.19576556,0
303844.205818323,-3747487.56868921,0
1014186.49635869,-1796185.85491568,0
1861462.2404972,-3028586.93729896,0
-1578990.78115614,-3105612.00494791,0
-183981.22262506,-2677694.96245372,0
1176794.97250648,-3679020.84189014,0
851578.020210894,-2258336.26080941,0
423660.977716698,-2626344.91735442,0
-1587549.12200602,-3542087.38829199,0
-320914.676223203,-3328128.8670449,0
757436.270862171,-2112844.46636138,0
295285.864968439,-2883095.14285093,0
-748831.718717399,-2052936.08041219,0
-825856.786366354,-1813302.53661544,0
902928.065310198,-1907444.28596417,0
1005628.1555088,-2985795.23304954,0
-166864.540925292,-3251103.79939594,0
440777.659416466,-3987121.11248596,0
107002.366270993,-2249777.91995952,0
-320914.676223203,-1753394.15066626,0
-286681.312823667,-3465062.32064304,0
303844.205818323,-3259662.14024583,0
-1664574.18965498,-3918654.38568689,0
560594.431314841,-3738929.22783932,0
1673178.74179975,-3122728.68664768,0
-1630340.82625544,-3208312.09514652,0
988511.473809037,-2660578.28075395,0
-543431.538320185,-2686253.3033036,0
-432173.107271694,-2129961.14806115,0
1339403.44865428,-2515086.48630592,0
132677.388820645,-2087169.44381173,0
-1724482.57560417,-2737603.34840291,0
-654689.969368675,-2010144.37616277,0
-1210982.12461113,-3644787.4784906,0
-363706.380472622,-1804744.19576556,0
552036.090464957,-3311012.18534513,0
286727.524118555,-3516412.36574234,0
-1596107.46285591,-2472294.7820565,0
-363706.380472622,-3028586.93729896,0
-209656.245174712,-3071378.64154838,0
1022744.83720857,-3079936.98239826,0
-1347915.57820927,-3353803.88959455,0
-594781.583419488,-1847535.90001498,0
-209656.245174712,-3088495.32324815,0
646177.83981368,-2420944.7369572,0
-483523.152370997,-2592111.55395488,0
1810112.19539789,-3259662.14024583,0
-1758715.9390037,-3105612.00494791,0
1459220.22055265,-2823186.75690175,0
-363706.380472622,-1753394.15066626,0
-500639.834070765,-1761952.49151614,0
-329473.017073087,-2189869.53401034,0
663294.521513448,-3550645.72914188,0
-825856.786366354,-2266894.60165929,0
-551989.879170069,-2694811.64415349,0
107002.366270993,-3550645.72914188,0
166910.752220181,-2429503.07780709,0
1082653.22315776,-2446619.75950685,0
928603.087859849,-3045703.61899873,0
-1467732.35010765,-3276778.82194559,0
1322286.76695451,-3875862.68143747,0
149794.070520413,-3191195.41344675,0
543477.749615073,-3122728.68664768,0
757436.270862171,-4183962.95203329,0
-1707365.8939044,-2523644.82715581,0
1758762.15029859,-2977236.89219966,0
-1690249.21220463,-3756045.90953909,0
-1536199.07690672,-3011470.25559919,0
-64164.4507266852,-3336687.20789478,0
-175422.881775176,-1864652.58171475,0
107002.366270993,-1445293.88007043,0
192585.774769832,-3011470.25559919,0
415102.636866814,-2352478.01015813,0
38535.6394719218,-2960120.21049989,0
-1715924.23475428,-3499295.68404257,0
-269564.631123899,-1625019.037918,0
-894323.513165425,-3062820.3006985,0
-569106.560869836,-3567762.41084165,0
-629014.946819024,-2660578.28075395,0
-1279448.8514102,-2652019.93990407,0
629061.158113912,-2540761.50885558,0
-663248.31021856,-2198427.87486022,0
1151119.94995683,-2737603.34840291,0
-1784390.96155335,-2489411.46375627,0
124119.047970761,-2883095.14285093,0
-372264.721322506,-2883095.14285093,0
1022744.83720857,-2258336.26080941,0
-355148.039622738,-3156962.05004722,0
-1356473.91905916,-3156962.05004722,0
1219586.6767559,-3636229.13764072,0
979953.132959153,-1556552.31111893,0
389427.614317162,-3516412.36574234,0
1484895.2431023,-3311012.18534513,0
-834415.127216238,-3559204.06999176,0
1733087.12774894,-2814628.41605186,0
517802.727065421,-2617786.57650453,0
-1861416.02920231,-2934445.18795024,0
1022744.83720857,-3978562.77163607,0
1365078.47120393,-3756045.90953909,0
-1707365.8939044,-2960120.21049989,0
1022744.83720857,-1676369.0830173,0
-1039815.30761345,-3199753.75429664,0
-1262332.16971043,-3764604.25038898,0
1168236.6316566,-3730370.88698944,0
303844.205818323,-2763278.37095256,0
